Link,Title,Ingredients
//www.foodnetwork.com/recipes/sandra-lee/beefy-stew-recipe4-1956908,Beefy Stew,"['beef', 'pepper', 'salt', 'flour', 'vegetable oil', 'oil', 'beef']"
//www.foodnetwork.com/recipes/sandra-lee/beefy-stew-recipe2-1956647,Beefy Stew,"['beef', 'pepper', 'salt', 'flour', 'vegetable oil', 'oil', 'beef']"
//www.foodnetwork.com/recipes/food-network-kitchen/beefy-stuffed-sweet-potato-3362223,Beefy Stuffed Sweet Potato,"['potato', 'sweet potato', 'carrot', 'onion', 'tomato', 'garlic', 'red wine', 'vinegar', 'salt', 'oregano', 'pepper', 'pepper', 'olive oil', 'oil', 'olive', 'beef']"
//www.foodnetwork.com/recipes/beehive-cake-recipe-1939411,Beehive Cake,"['butter', 'sugar', 'honey', 'almond', 'sugar', 'corn', 'egg', 'milk', 'water', 'sugar', 'vanilla', 'flour', 'salt', 'yeast', 'sugar', 'milk', 'butter', 'egg']"
//www.foodnetwork.com/recipes/beehive-cupcakes-recipe-2112073,Beehive Cupcakes,"['vanilla', 'beans', 'orange', 'chocolate', 'almond', 'chocolate']"
//www.foodnetwork.com/recipes/beer-baked-beans-recipe-1944399,Beer Baked Beans,"['bacon', 'onion', 'beans', 'mustard', 'beer']"
//www.foodnetwork.com/recipes/sandra-lee/beer-ball-buffet-recipe-1916596,Beer Ball Buffet,"['beer', 'orange', 'tomato', 'sauce', 'lemon', 'lime']"
//www.foodnetwork.com/recipes/bobby-flay/beer-batter-fish-and-spicy-chips-with-lemon-habanero-tartar-sauce-and-serrano-vinegar-recipe2-1953881,Beer Batter Fish and Spicy Chips with Lemon-Habanero Tartar Sauce and Serrano Vinegar,"['salt', 'potato', 'oil', 'oil', 'peanut', 'flour', 'pepper', 'salt', 'beer', 'egg', 'sauce', 'lemon', 'vinegar', 'lemon', 'mayonnaise', 'corn', 'pepper', 'salt', 'white wine', 'vinegar', 'salt']"
//www.foodnetwork.com/recipes/bobby-flay/beer-batter-fish-and-spicy-chips-with-lemon-habanero-tartar-sauce-and-serrano-vinegar-recipe-1945534,Beer Batter Fish and Spicy Chips with Lemon-Habanero Tartar Sauce and Serrano Vinegar,"['oil', 'peanut', 'flour', 'salt', 'pepper', 'beer', 'egg', 'vinegar', 'sauce', 'lemon', 'white wine', 'vinegar', 'salt', 'eel', 'potato', 'oil', 'salt', 'lemon', 'mayonnaise', 'pepper', 'corn', 'pepper', 'salt']"
//www.foodnetwork.com/recipes/tyler-florence/beer-batter-frito-misto-recipe-1942721,Beer Batter Frito Misto,"['flour', 'pepper', 'salt', 'beer', 'egg', 'vegetable oil', 'oil', 'basil', 'butter', 'shrimp', 'sardine', 'lemon']"
//www.foodnetwork.com/recipes/beer-batter-hushpuppies-3414855,Beer Batter Hushpuppies,"['oil', 'corn', 'baking powder', 'pepper', 'pepper', 'salt', 'beer', 'egg', 'onion']"
//www.foodnetwork.com/recipes/beer-batter-for-fritters-recipe-1908926,Beer Batter for Fritters,"['flour', 'salt', 'beer', 'vegetable oil', 'oil', 'egg']"
//www.foodnetwork.com/recipes/beer-battered-asparagus-with-a-lemon-herbed-dipping-service-recipe-1954098,Beer Battered Asparagus with a Lemon Herbed Dipping Service,"['mayonnaise', 'lemon', 'lemon', 'pepper', 'thyme', 'salt', 'flour', 'salt', 'pepper', 'lemon', 'beer', 'vegetable oil', 'oil']"
//www.foodnetwork.com/recipes/valerie-bertinelli/beer-battered-cheese-curds-with-homemade-ranch-8048884,Beer Battered Cheese Curds with Homemade Ranch,"['vegetable oil', 'oil', 'cheese', 'flour', 'beer', 'milk', 'egg', 'salt', 'mayonnaise', 'butter', 'milk', 'vinegar', 'onion', 'garlic', 'pepper', 'salt']"
//www.foodnetwork.com/recipes/beer-battered-cod-3645059,Beer Battered Cod,"['oil', 'egg', 'flour', 'baking powder', 'beer', 'salt', 'salt', 'garlic', 'pepper', 'onion', 'pepper', 'oregano', 'thyme']"
//www.foodnetwork.com/recipes/jeff-mauro/beer-battered-codwich-sliders-recipe-2014870,Beer Battered Codwich Sliders,"['pickle', 'lemon', 'white wine', 'vinegar', 'sauce', 'pepper', 'salt', 'cabbage', 'lemon', 'mustard', 'olive oil', 'oil', 'olive', 'pepper', 'salt', 'oil', 'peanut', 'flour', 'baking powder', 'salt', 'beer', 'egg', 'pepper', 'salt', 'butter']"
//www.foodnetwork.com/recipes/beer-battered-fried-fish-tacos-10035489,Beer Battered Fried Fish Tacos,"['beer', 'yeast', 'flour', 'salt', 'beans', 'eel', 'onion', 'tomato', 'salt', 'sauce', 'sauce', 'soy sauce', 'lime', 'egg', 'oil', 'seed', 'cucumber', 'shallot', 'salt', 'lime', 'rice', 'oil', 'flour', 'flour', 'salt', 'avocado']"
//www.foodnetwork.com/recipes/beer-battered-green-beans-1959293,Beer Battered Green Beans,"['beer', 'beans', 'flour', 'salt']"
//www.foodnetwork.com/recipes/guy-fieri/beer-battered-onion-rings-recipe-1948867,Beer Battered Onion Rings,"['oil', 'peanut', 'sour cream', 'mayonnaise', 'tomato', 'pepper', 'lime', 'pepper', 'salt', 'white wine', 'garlic', 'onion', 'butter', 'milk', 'flour', 'garlic', 'beer']"
//www.foodnetwork.com/recipes/beer-battered-shrimp-with-chipotle-dipping-sauce-recipe-2011038,Beer Battered Shrimp with Chipotle Dipping Sauce,"['oil', 'sauce', 'soy sauce', 'pepper', 'sauce', 'ginger', 'lime', 'flour', 'corn', 'salt', 'beer', 'eel', 'shrimp']"
//www.foodnetwork.com/recipes/beer-battered-shrimp-with-chipotle-honey-recipe-1970208,Beer Battered Shrimp with Chipotle Honey,"['flour', 'pepper', 'salt', 'baking powder', 'sugar', 'beer', 'flour', 'oil', 'peanut', 'eel', 'shrimp', 'sauce', 'honey', 'seed', 'tomato', 'eel', 'onion', 'eel', 'garlic', 'water', 'salt', 'honey', 'red wine', 'vinegar']"
//www.foodnetwork.com/recipes/beer-battered-steak-on-a-stick-recipe-1927133,Beer Battered Steak on a Stick,"['oil', 'peanut', 'flour', 'salt', 'pepper', 'pepper', 'egg', 'butter', 'milk']"
//www.foodnetwork.com/recipes/robin-miller/beer-battered-tilapia-with-red-chile-mandarin-orange-sauce-recipe-1950812,Beer Battered Tilapia with Red Chile Mandarin Orange Sauce,"['olive oil', 'oil', 'olive', 'flour', 'beer', 'egg', 'baking powder', 'salt', 'pepper', 'lemon', 'orange']"
//www.foodnetwork.com/recipes/sandra-lee/beer-beef-fajitas-recipe-1947065,Beer Beef Fajitas,"['beef', ':', 'onion', 'pepper', 'pepper', 'water', 'beer']"
//www.foodnetwork.com/recipes/beer-bellies-chocolate-cupcakes-recipe-2124589,Beer Bellies Chocolate Cupcakes,"[':', 'batter', 'flour', 'sugar', 'cocoa', 'milk', 'baking soda', 'baking powder', 'salt', 'beer', 'butter', 'coconut', 'lemon', 'milk', 'egg', 'chocolate', ':', 'flour', 'sugar', 'pepper', 'salt', 'butter', 'salt', ':', 'milk', 'salt', 'beer', 'lemon', 'butter', 'salt', 'sugar']"
//www.foodnetwork.com/recipes/beer-bird-with-celeriac-puree-1960317,Beer Bird with Celeriac Puree,"['lemon', 'milk', 'salt', 'butter', 'pepper', 'beer', 'corn', 'pepper', 'salt', 'eel', 'garlic', 'bacon', 'beer']"
//www.foodnetwork.com/recipes/beer-biscuits-recipe-2129511,Beer Biscuits,"['flour', 'baking powder', 'sugar', 'salt', 'butter', 'salt', 'beer']"
//www.foodnetwork.com/recipes/sandra-lee/beer-biscuits-recipe-1948789,Beer Biscuits,"['sugar', 'beer', 'flour', 'baking powder', 'salt']"
//www.foodnetwork.com/recipes/marcela-valladolid/beer-bloody-marys-3363185,Beer Bloody Marys,"['lime', 'tomato', 'sauce', 'salt', 'beer', 'celery']"
//www.foodnetwork.com/recipes/dave-lieberman/beer-braised-bbq-pork-butt-recipe-2125583,Beer Braised BBQ Pork Butt,"['salt', 'pepper', 'garlic', 'seed', 'mustard', 'beer', 'garlic', 'pork', 'mustard', 'sauce', 'sugar']"
//www.foodnetwork.com/recipes/rachael-ray/beer-braised-beef-meatballs-with-horseradish-sauce-2119348,Beer Braised Beef Meatballs with Horseradish Sauce,"['dough', 'bread', 'milk', 'beef', 'sauce', 'pepper', 'salt', 'pepper', 'salt', 'garlic', 'egg', 'beef', 'sour cream', 'water']"
//www.foodnetwork.com/recipes/rachael-ray/beer-braised-beef-meatballs-with-horseradish-sauce-recipe-2201074,Beer Braised Beef Meatballs with Horseradish Sauce,"['dough', 'bread', 'milk', 'beef', 'sauce', 'pepper', 'salt', 'garlic', 'egg', 'beef', 'sour cream', 'water']"
//www.foodnetwork.com/recipes/aaron-mccargo-jr/beer-braised-brats-sandwich-recipe-1924506,Beer Braised Brats Sandwich,"['olive oil', 'oil', 'olive', 'onion', 'pepper', 'corn', 'beer', 'mustard']"
//www.foodnetwork.com/recipes/beer-braised-bratwurst-and-onions-recipe-1911241,Beer Brats,"['beer', 'onion', 'butter', 'pepper', ':', 'mustard', 'onion']"
//www.foodnetwork.com/recipes/claire-robinson/beer-braised-chicken-recipe-1921550,Beer Braised Chicken,"['apple', 'bacon', 'chicken', 'pepper', 'salt', 'beer', 'apple', 'vinegar']"
//www.foodnetwork.com/recipes/beer-braised-corned-beef-with-red-potatoes-and-carrots-recipe-1917264,Beer Braised Corned Beef with Red Potatoes and Carrots,"['beef', 'corn', 'garlic', 'shallot', 'eel', 'spice', 'seed', 'beer', 'eel', 'carrot', 'potato']"
//www.foodnetwork.com/recipes/beer-braised-lamb-shoulder-with-onions-and-turnips-9624531,Beer Braised Lamb Shoulder with Onions and Turnips,"['lamb', 'olive oil', 'oil', 'olive', 'pepper', 'salt', 'onion']"
//www.foodnetwork.com/recipes/nigella-lawson/beer-braised-pork-knuckles-with-caraway-garlic-apples-and-potatoes-recipe-1922113,"Beer Braised Pork Knuckles with Caraway, Garlic, Apples and Potatoes","['salt', 'seed', 'garlic', 'pork', 'onion', 'apple', 'potato', 'water', 'oil']"
//www.foodnetwork.com/recipes/rachael-ray/beer-braised-shrimp-with-louisiana-salsa-and-rice-recipe-1941448,Beer Braised Shrimp with Louisiana Salsa and Rice,"['garlic', 'celery', 'pepper', 'seed', 'onion', 'thyme', 'butter', 'rice', 'chicken', 'pepper', 'salt', 'pepper', 'tomato', 'lime', 'olive oil', 'oil', 'olive', 'shrimp', ':', 'sauce', 'sauce', 'beer', 'butter']"
//www.foodnetwork.com/recipes/beer-braised-szechuan-chicken-wings-1961865,Beer Braised Szechuan Chicken Wings,"['chicken', 'sauce', 'soy sauce', 'sugar', 'garlic', 'ginger', 'spice', 'pepper', 'corn', 'rice', 'vinegar', 'beer', 'butter', 'flour', 'corn', 'vegetable oil', 'oil']"
//www.foodnetwork.com/recipes/beer-brat-stew-3361719,Beer Brat Stew,"['potato', 'carrot', 'chicken', 'beer', 'mustard', 'beer']"
//www.foodnetwork.com/recipes/bobby-flay/beer-brats-recipe-2012167,Beer Brats,"['beer', 'onion', 'butter', 'pepper', ':', 'mustard', 'onion']"
//www.foodnetwork.com/recipes/sandra-lee/beer-brats-and-kraut-recipe-1942502,Beer Brats and Kraut,"['beer', 'mustard']"
//www.foodnetwork.com/recipes/food-network-kitchen/beer-bratwursts-recipe-2269095,Beer Bratwursts,"['beer', 'onion', 'garlic', 'ginger', 'seed', 'butter', 'salt', 'bread', 'mustard', 'toppings']"
//www.foodnetwork.com/recipes/beer-bread-recipe-1910242,Beer Bread,"['flour', 'sugar', 'beer', 'butter']"
//www.foodnetwork.com/recipes/alton-brown/beer-bread-recipe-1949292,Beer Bread,"['spray', 'flour', 'flour', 'baking powder', 'salt', 'sugar', 'beer', 'seed']"
//www.foodnetwork.com/recipes/beer-can-chicken-recipe1-1941548,Beer Can Chicken,"['chicken', 'beer']"
//www.foodnetwork.com/recipes/bobby-flay/beer-can-chicken-recipe-1961131,Beer Can Chicken,"['water', 'apple', 'chicken', 'vegetable oil', 'oil', 'pepper', 'salt', 'spice', 'chicken', 'beer', 'garlic']"
//www.foodnetwork.com/recipes/beer-can-chicken0-2430362,Beer Can Chicken,"['chicken', 'pepper', 'salt', 'beer']"
//www.foodnetwork.com/recipes/beer-can-chicken-recipe-1939861,Beer Can Chicken,"['chicken', 'vegetable oil', 'oil', 'salt', 'pepper', 'spice', 'beer']"
//www.foodnetwork.com/recipes/beer-can-chicken-recipe2-1915504,Beer Can Chicken,"['pepper', 'beer', 'chicken', 'sauce']"
//www.foodnetwork.com/recipes/beer-can-chicken-recipe0-2014441,Beer Can Chicken,"['water', 'beer', 'sugar', 'salt', 'lemon', 'chicken', 'beer', 'pepper', 'lemon']"
//www.foodnetwork.com/recipes/beer-can-chicken-with-beer-and-molasses-bbq-sauce-recipe-1909733,Beer Can Chicken with Beer and Molasses Bbq Sauce,"['beer', 'chicken', 'salt', 'pepper', 'garlic', 'sauce', 'sauce', 'beer', 'mustard', 'sauce', 'soy sauce', 'sauce', 'lemon']"
//www.foodnetwork.com/recipes/beer-can-chicken-with-cola-barbecue-sauce-recipe-1915861,Beer Can Chicken with Cola Barbecue Sauce,"['beer', 'chicken', 'sauce', 'sugar', 'pepper', 'salt', 'salt', 'garlic', 'onion', 'seed', 'celery', 'pepper', ':', 'sauce', ':', 'sauce', 'onion', 'garlic', 'pepper']"
//www.foodnetwork.com/recipes/beer-can-chicken-with-cola-barbecue-sauce-recipe2-1916081,Beer Can Chicken with Cola Barbecue Sauce,"['beer', 'chicken', 'sauce', 'sugar', 'pepper', 'salt', 'salt', 'garlic', 'onion', 'seed', 'celery', 'pepper', ':', 'sauce', ':', 'sauce', 'onion', 'garlic', 'pepper']"
//www.foodnetwork.com/recipes/beer-can-roasted-herb-chicken-recipe-1947087,Beer Can Roasted Herb Chicken,"['pepper', 'spice', 'garlic', 'salt', 'thyme', 'chicken', 'beer']"
//www.foodnetwork.com/recipes/ree-drummond/beer-cheese-bread-bowl-9826563,Beer Cheese Bread Bowl,"['bread', 'olive oil', 'oil', 'olive', 'garlic', 'pepper', 'butter', 'salt', 'onion', 'garlic', 'pepper', 'flour', 'milk', 'beer', 'mustard', 'cheese', 'carrot', 'celery']"
//www.foodnetwork.com/recipes/beer-cheese-dip-recipe-1970906,Beer Cheese Dip,"['cheese', 'cheese', 'beer', 'cheese', 'onion']"
//www.foodnetwork.com/recipes/food-network-kitchen/beer-cheese-mozzarella-sticks-5631273,Beer Cheese Mozzarella Sticks,"['butter', 'salt', 'flour', 'mustard', 'salt', 'beer', 'sauce']"
//www.foodnetwork.com/recipes/jeff-mauro/beer-cheese-soup-in-a-bread-bowl-with-kielbasa-croutons-9919244,"Beer Cheese Soup in a Bread Bowl with Kielbasa ""Croutons""","['vegetable oil', 'oil', 'butter', 'salt', 'carrot', 'celery', 'onion', 'garlic', 'mustard', 'pepper', 'flour', 'mustard', 'sauce', 'chicken', 'pepper', 'salt']"
//www.foodnetwork.com/recipes/jeff-mauro/beer-cheese-soup-with-garlic-butter-crostini-recipe-2102604,Beer Cheese Soup with Garlic Butter Crostini,"['butter', 'salt', 'carrot', 'celery', 'garlic', 'onion', 'mustard', 'pepper', 'pepper', 'salt', 'pepper', 'salt', 'flour', 'chicken', 'mustard', 'sauce', 'butter', 'garlic', 'butter', 'salt', 'salt', 'garlic']"
//www.foodnetwork.com/recipes/damaris-phillips/beer-cheese-and-mac-2244463,Beer Cheese and Mac,"['noodles', 'pasta', 'beer', 'cheese', 'mustard', 'pepper', 'salt', 'bread', 'vegetable oil', 'oil']"
//www.foodnetwork.com/recipes/beer-clam-bake-3415562,Beer Clam Bake,"['olive oil', 'oil', 'olive', 'onion', 'salt', 'pepper', 'potato', 'corn', 'sausage', 'mussel', 'shrimp', 'beer', 'thyme']"
//www.foodnetwork.com/recipes/beer-colada-recipe-2121279,Beer Colada,"['apple', 'pineapple', 'coconut', 'beer', 'apple', 'pear', 'pineapple']"
//www.foodnetwork.com/recipes/beer-float-your-boat-cocktail-2130202,Beer Float Your Boat Cocktail,"['ice cream', 'chocolate', 'butter']"
//www.foodnetwork.com/recipes/food-network-kitchen/beer-gelatin-shots-3333073,Beer Gelatin Shots,"['beer', 'sugar', 'sugar', 'lime']"
//www.foodnetwork.com/recipes/nancy-fuller/beer-ginger-shandy-2406186,Beer Ginger Shandy,"['beer', 'ginger', 'beer', 'lime']"
//www.foodnetwork.com/recipes/bobby-flay/beer-glazed-grilled-bratwurst-with-wilted-red-cabbage-slaw-2557923,Beer Glazed Grilled Bratwurst with Wilted Red Cabbage Slaw,"['beer', 'seed', 'seed', 'seed', 'mustard', 'onion', 'ginger', 'oil', 'cabbage', 'honey', 'vinegar', 'pepper', 'salt', 'mustard']"
//www.foodnetwork.com/recipes/sandra-lee/beer-margaritas-recipe-1941737,Beer Margaritas,"['lime', 'salt', 'beer', 'lime']"
//www.foodnetwork.com/recipes/beer-marinade-recipe-1970392,Beer Marinade,"['olive oil', 'oil', 'olive', 'beer', 'lemon', 'garlic', 'salt', 'pepper', 'mustard', 'basil', 'oregano', 'thyme']"
//www.foodnetwork.com/recipes/beer-marinated-chicken-with-pumpkin-puree-and-yogurt-rice-recipe-1919731,Beer Marinated Chicken with Pumpkin Puree and Yogurt Rice,"['chicken', 'beer', 'water', 'salt', 'butter', 'onion', 'olive oil', 'seed', 'oil', 'olive', 'pumpkin', 'garlic', 'cheese', 'rice', 'onion', 'butter', 'apple', 'eel', 'olive oil', 'oil', 'olive', 'water', 'chicken', 'yogurt']"
//www.foodnetwork.com/recipes/beer-marinated-t-bone-steak-sauteed-onions-and-mushrooms-topped-with-a-fried-egg-recipe-1939262,"Beer Marinated T-Bone Steak, Sauteed Onions and Mushrooms, Topped with a Fried Egg","['sugar', 'garlic', 'beer', 'olive oil', 'oil', 'olive', 'pepper', 'salt', 'butter', 'onion', 'mushroom', 'egg']"
//www.foodnetwork.com/recipes/michael-symon/beer-mojito-2109800,Beer Mojito,"['sugar', 'mint', 'lime']"
//www.foodnetwork.com/recipes/beer-mustard-3322715,Beer Mustard,"['beer', 'sugar', 'mustard']"
//www.foodnetwork.com/recipes/sunny-anderson/beer-punch-recipe-1923020,Beer Punch,"['strawberries', 'blueberries', 'sugar', 'lime', ':', 'beer']"
//www.foodnetwork.com/recipes/sandra-lee/beer-salmon-recipe2-1957092,Beer Salmon,"['salmon', 'salt', 'garlic', 'sugar', 'butter', 'onion', 'beer']"
//www.foodnetwork.com/recipes/sandra-lee/beer-salmon-recipe-1914624,Beer Salmon,"['salmon', 'salt', 'garlic', 'sugar', 'butter', 'onion', 'beer']"
//www.foodnetwork.com/recipes/food-network-kitchen/beer-sangria-recipe-2109712,Beer Sangria,"['seed', 'grapes', 'apple', 'orange', 'beer']"
//www.foodnetwork.com/recipes/beer-sangria-3877125,Beer Sangria,"['apple', 'grapes', 'orange', 'beer', 'orange', 'orange']"
//www.foodnetwork.com/recipes/claire-robinson/beer-shrimp-boil-recipe-1948525,Beer Shrimp Boil,"['beer', 'water', 'oil', 'shrimp', 'salt', 'pepper', 'corn', 'lemon', 'butter', 'salt', 'shrimp']"
//www.foodnetwork.com/recipes/beer-sno-cones-aka-granitas-for-grown-ups-3504584,Beer Sno-Cones (AKA Granitas for Grown-Ups),"['beer', 'sugar']"
//www.foodnetwork.com/recipes/beer-soaked-brats-recipe-1938304,Beer Soaked Brats,"['beer', 'water', 'onion']"
//www.foodnetwork.com/recipes/beer-soaked-brats-recipe0-1957067,Beer Soaked Brats,"['beer', 'water', 'onion']"
//www.foodnetwork.com/recipes/michael-chiarello/beer-and-chipotle-battered-fish-tacos-recipe-2125505,Beer and Chipotle-Battered Fish Tacos,"['pepper', 'egg', ':', 'beer', 'flour', 'corn', 'baking powder', 'salt', 'pepper', 'sour cream', 'lime', 'salt', 'oil', 'corn', 'tomato', 'corn', 'cabbage', 'onion', 'vinegar', 'sugar', 'olive oil', 'oil', 'olive', 'seed', 'pepper', 'salt']"
//www.foodnetwork.com/recipes/giada-de-laurentiis/beer-and-italian-sausage-fondue-recipe-2043546,Beer and Italian Sausage Fondue,"['olive oil', 'oil', 'olive', 'garlic', 'oregano', 'seed', 'pepper', 'beer', 'mustard', 'olive oil', 'oil', 'olive', 'sausage', 'onion', 'seed', 'salt', 'pepper', 'flour']"
//www.foodnetwork.com/recipes/beer-and-loathing-4665266,Beer and Loathing,"['lemon', 'syrup', 'honey', 'mint']"
//www.foodnetwork.com/recipes/food-network-kitchen/beer-and-onion-pot-roast-5485986,Beer and Onion Pot Roast,"['vegetable oil', 'oil', 'pepper', 'salt', 'bacon', 'onion', 'garlic', 'flour', 'beef', ':', 'cheese']"
//www.foodnetwork.com/recipes/beer-and-rump-pot-roast-recipe-1938455,Beer and Rump Pot Roast,"['pork', 'salt', 'pepper', 'flour', 'butter', 'onion', 'bacon', 'sugar', 'water', 'beer', 'white wine', 'vinegar', 'lemon', 'oyster', 'mushroom']"
//www.foodnetwork.com/recipes/beer-and-sauerkraut-fudge-cupcakes-beer-frosting-recipe-1923405,"Beer and Sauerkraut Fudge Cupcakes, Beer Frosting","['butter', 'sugar', 'egg', 'vanilla', 'cocoa', 'flour', 'baking powder', ':', 'beer', 'beer', 'butter', 'sugar', 'cocoa', 'salt', ':', 'beer']"
//www.foodnetwork.com/recipes/aarti-sequeira/beer-ginger-and-garlic-braised-brisket-recipe-1923008,"Beer, Ginger, and Garlic Braised Brisket","['oil', 'beef', 'pepper', 'salt', 'onion', 'garlic', 'ginger', 'sugar', ':', 'beer', 'beef', 'chicken', 'apple', 'vinegar', 'garlic', 'ginger', 'oil']"
//www.foodnetwork.com/recipes/beer-b-q-bull-horns-recipe-2013989,Beer-B-Q Bull Horns,"['sugar', 'salt', 'pepper', 'salt', 'celery', 'salt', 'beer', 'olive oil', 'oil', 'olive', 'sauce', 'chicken', 'bacon']"
//www.foodnetwork.com/recipes/beer-b-q-ribs-for-two-3415223,Beer-B-Q Ribs for Two,"['sugar', 'garlic', 'onion', 'pepper', 'pepper', 'salt', 'beer', 'honey', 'sauce', 'sugar', 'mustard', 'garlic', 'onion']"
//www.foodnetwork.com/recipes/marcela-valladolid/beer-based-bloody-marys-recipe-1922141,Beer-Based Bloody Marys,"['lime', ':', 'tomato', ':', 'sauce', 'salt', 'beer', 'celery']"
//www.foodnetwork.com/recipes/beer-basted-pulled-pork-roast-recipe-1937409,Beer-Basted Pulled Pork Roast,"['beer', 'sugar', 'apple', 'vinegar', 'mustard', 'salt', 'pepper', 'pork']"
//www.foodnetwork.com/recipes/giada-de-laurentiis/beer-battered-apple-and-onion-rings-recipe-1944088,Beer-Battered Apple and Onion Rings,"['vegetable oil', 'oil', 'egg', 'beer', 'flour', 'salt', 'onion', 'apple', 'eel', 'salt', 'sugar', 'sugar', 'salt']"
//www.foodnetwork.com/recipes/giada-de-laurentiis/beer-battered-asparagus-recipe-2043368,Beer-Battered Asparagus,"['mayonnaise', 'lemon', 'mustard', 'lemon', 'garlic', 'sauce', 'flour', 'salt', 'pepper', 'beer', 'vegetable oil', 'oil']"
//www.foodnetwork.com/recipes/giada-de-laurentiis/beer-battered-cremini-mushrooms-recipe-3381546,Beer-Battered Cremini Mushrooms,"['mayonnaise', 'lemon', 'mustard', 'thyme', 'pepper', 'salt', 'pepper', 'garlic', 'lemon', 'flour', 'thyme', 'salt', 'pepper', 'beer', 'oil', 'mushroom']"
//www.foodnetwork.com/recipes/nancy-fuller/beer-battered-curly-fries-2418894,Beer-Battered Curly Fries,"['vegetable oil', 'oil', 'flour', 'garlic', 'salt', 'beer', 'potato']"
